# Height[km]  Transmittance  Weighting_Function
4.650000        0.000022        0.000002
4.655000        0.000022        0.000002
4.660000        0.000022        0.000002
4.665000        0.000022        0.000002
4.670000        0.000022        0.000002
4.675000        0.000022        0.000002
4.680000        0.000022        0.000002
4.685000        0.000022        0.000002
4.690000        0.000022        0.000002
4.695000        0.000022        0.000002
4.700000        0.000022        0.000002
4.705000        0.000022        0.000002
4.710000        0.000022        0.000002
4.715000        0.000022        0.000002
4.720000        0.000022        0.000002
4.725000        0.000022        0.000002
4.730000        0.000022        0.000002
4.735000        0.000022        0.000002
4.740000        0.000022        0.000002
4.745000        0.000022        0.000002
4.750000        0.000022        0.000002
4.755000        0.000022        0.000002
4.760000        0.000022        0.000002
4.765000        0.000022        0.000002
4.770000        0.000022        0.000002
4.775000        0.000022        0.000002
4.780000        0.000022        0.000002
4.785000        0.000022        0.000002
4.790000        0.000022        0.000002
4.795000        0.000022        0.000002
4.800000        0.000022        0.000002
4.805000        0.000022        0.000002
4.810000        0.000022        0.000002
4.815000        0.000022        0.000002
4.820000        0.000022        0.000002
4.825000        0.000022        0.000002
4.830000        0.000022        0.000002
4.835000        0.000022        0.000002
4.840000        0.000022        0.000002
4.845000        0.000022        0.000002
4.850000        0.000022        0.000002
4.855000        0.000022        0.000002
4.860000        0.000022        0.000002
4.865000        0.000022        0.000002
4.870000        0.000022        0.000002
4.875000        0.000022        0.000002
4.880000        0.000022        0.000002
4.885000        0.000022        0.000002
4.890000        0.000022        0.000002
4.895000        0.000022        0.000002
4.900000        0.000022        0.000002
4.905000        0.000022        0.000002
4.910000        0.000022        0.000002
4.915000        0.000022        0.000002
4.920000        0.000022        0.000002
4.925000        0.000022        0.000002
4.930000        0.000022        0.000002
4.935000        0.000022        0.000002
4.940000        0.000022        0.000002
4.945000        0.000022        0.000002
4.950000        0.000022        0.000002
4.955000        0.000022        0.000002
4.960000        0.000022        0.000002
4.965000        0.000022        0.000002
4.970000        0.000022        0.000002
4.975000        0.000022        0.000002
4.980000        0.000022        0.000002
4.985000        0.000022        0.000002
4.990000        0.000022        0.000002
4.995000        0.000022        0.000002
5.000000        0.000022        0.000002
5.005000        0.000022        0.000002
5.010000        0.000022        0.000002
5.015000        0.000022        0.000002
5.020000        0.000022        0.000002
5.025000        0.000022        0.000002
5.030000        0.000022        0.000002
5.035000        0.000022        0.000002
5.040000        0.000022        0.000002
5.045000        0.000022        0.000002
5.050000        0.000022        0.000002
5.055000        0.000022        0.000002
5.060000        0.000023        0.000002
5.065000        0.000023        0.000002
5.070000        0.000023        0.000002
5.075000        0.000023        0.000002
5.080000        0.000023        0.000002
5.085000        0.000023        0.000002
5.090000        0.000023        0.000002
5.095000        0.000023        0.000002
5.100000        0.000023        0.000002
5.105000        0.000023        0.000002
5.110000        0.000023        0.000002
5.115000        0.000023        0.000002
5.120000        0.000023        0.000002
5.125000        0.000023        0.000002
5.130000        0.000023        0.000002
5.135000        0.000023        0.000002
5.140000        0.000023        0.000002
5.145000        0.000023        0.000002
5.150000        0.000023        0.000002
5.155000        0.000023        0.000002
5.160000        0.000023        0.000002
5.165000        0.000023        0.000002
5.170000        0.000023        0.000002
5.175000        0.000023        0.000002
5.180000        0.000023        0.000002
5.185000        0.000023        0.000002
5.190000        0.000023        0.000002
5.195000        0.000023        0.000002
5.200000        0.000023        0.000002
5.205000        0.000023        0.000002
5.210000        0.000023        0.000002
5.215000        0.000023        0.000002
5.220000        0.000023        0.000002
5.225000        0.000023        0.000002
5.230000        0.000023        0.000002
5.235000        0.000023        0.000002
5.240000        0.000023        0.000002
5.245000        0.000023        0.000002
5.250000        0.000023        0.000002
5.255000        0.000023        0.000002
5.260000        0.000023        0.000002
5.265000        0.000023        0.000002
5.270000        0.000023        0.000002
5.275000        0.000023        0.000002
5.280000        0.000023        0.000002
5.285000        0.000023        0.000002
5.290000        0.000023        0.000002
5.295000        0.000023        0.000002
5.300000        0.000023        0.000002
5.305000        0.000023        0.000002
5.310000        0.000023        0.000002
5.315000        0.000023        0.000002
5.320000        0.000023        0.000002
5.325000        0.000023        0.000002
5.330000        0.000023        0.000002
5.335000        0.000023        0.000002
5.340000        0.000023        0.000002
5.345000        0.000023        0.000002
5.350000        0.000023        0.000002
5.355000        0.000023        0.000002
5.360000        0.000023        0.000002
5.365000        0.000023        0.000002
5.370000        0.000023        0.000002
5.375000        0.000023        0.000002
5.380000        0.000023        0.000002
5.385000        0.000023        0.000002
5.390000        0.000023        0.000002
5.395000        0.000023        0.000002
5.400000        0.000023        0.000002
5.405000        0.000023        0.000002
5.410000        0.000023        0.000002
5.415000        0.000023        0.000002
5.420000        0.000023        0.000002
5.425000        0.000023        0.000002
5.430000        0.000023        0.000002
5.435000        0.000023        0.000002
5.440000        0.000023        0.000002
5.445000        0.000023        0.000002
5.450000        0.000023        0.000002
5.455000        0.000023        0.000002
5.460000        0.000023        0.000002
5.465000        0.000023        0.000002
5.470000        0.000023        0.000002
5.475000        0.000023        0.000002
5.480000        0.000023        0.000002
5.485000        0.000023        0.000002
